tX,tY,tZ,rX,rY,rZ,rW,time(s)
0.8499985,9.057948,-2.516072,0.7071068,0,0,0.7071068,24.50005
0.8499708,9.057399,-2.515105,0.7071068,0,0,0.7071068,24.53338
0.8499787,9.057484,-2.514175,0.7071068,0,0,0.7071068,24.56672
0.8503635,9.057632,-2.51331,0.7071068,0,0,0.7071068,24.60005
0.8500168,9.05756,-2.512604,0.7071068,0,0,0.7071068,24.63338
0.8499817,9.057734,-2.511882,0.7071068,0,0,0.7071068,24.66672
0.8505687,9.057402,-2.51116,0.7071068,0,0,0.7071068,24.70005
0.8504796,9.057161,-2.510142,0.7071068,0,0,0.7071068,24.73338
0.8508694,9.056949,-2.50922,0.7071068,0,0,0.7071068,24.76671
0.8511823,9.057318,-2.508676,0.7071068,0,0,0.7071068,24.80005
0.8512299,9.057166,-2.507232,0.7071068,0,0,0.7071068,24.83338
0.8508897,9.05748,-2.506545,0.7071068,0,0,0.7071068,24.86671
0.8505206,9.057506,-2.505114,0.7071068,0,0,0.7071068,24.90005
0.8503423,9.057817,-2.504334,0.7071068,0,0,0.7071068,24.93338
0.8501486,9.057417,-2.502925,0.7071068,0,0,0.7071068,24.96671
0.849979,9.057719,-2.501928,0.7071068,0,0,0.7071068,25.00005
0.8501584,9.057364,-2.500708,0.7071068,0,0,0.7071068,25.03338
0.8504796,9.057197,-2.499552,0.7071068,0,0,0.7071068,25.06672
0.8500391,9.057042,-2.498469,0.7071068,0,0,0.7071068,25.10005
0.8496315,9.057208,-2.497237,0.7071068,0,0,0.7071068,25.13338
0.8496944,9.056834,-2.496321,0.7071068,0,0,0.7071068,25.16672
0.849275,9.056862,-2.495525,0.7071068,0,0,0.7071068,25.20005
0.8490217,9.05649,-2.49494,0.7071068,0,0,0.7071068,25.23338
0.849378,9.05662,-2.494236,0.7071068,0,0,0.7071068,25.26672
0.849534,9.056096,-2.492783,0.7071068,0,0,0.7071068,25.30005
0.8496743,9.056162,-2.491385,0.7071068,0,0,0.7071068,25.33338
0.8500537,9.056275,-2.490764,0.7071068,0,0,0.7071068,25.36672
0.8500922,9.055913,-2.49,0.7071068,0,0,0.7071068,25.40005
0.8497081,9.055848,-2.488791,0.7071068,0,0,0.7071068,25.43338
0.8499085,9.055764,-2.488123,0.7071068,0,0,0.7071068,25.46672
0.8502365,9.055316,-2.487597,0.7071068,0,0,0.7071068,25.50005
0.8497938,9.054845,-2.486813,0.7071068,0,0,0.7071068,25.53338
0.8497334,9.054317,-2.485902,0.7071068,0,0,0.7071068,25.56672
0.8492523,9.054079,-2.485156,0.7071068,0,0,0.7071068,25.60005
0.8487568,9.053386,-2.484327,0.7071068,0,0,0.7071068,25.63338
0.8486371,9.05324,-2.483817,0.7071068,0,0,0.7071068,25.66672
0.848349,9.053306,-2.482462,0.7071068,0,0,0.7071068,25.70005
0.8483623,9.052695,-2.481766,0.7071068,0,0,0.7071068,25.73338
0.8479823,9.052344,-2.481137,0.7071068,0,0,0.7071068,25.76672
0.8473367,9.052196,-2.480015,0.7071068,0,0,0.7071068,25.80005
0.8472598,9.051534,-2.479164,0.7071068,0,0,0.7071068,25.83338
0.8469545,9.051523,-2.47838,0.7071068,0,0,0.7071068,25.86672
0.8469884,9.05139,-2.477944,0.7071068,0,0,0.7071068,25.90005
0.8471262,9.051114,-2.476873,0.7071068,0,0,0.7071068,25.93338
0.8470111,9.051282,-2.476161,0.7071068,0,0,0.7071068,25.96672
0.8468854,9.050756,-2.475263,0.7071068,0,0,0.7071068,26.00005
0.8463187,9.050009,-2.474545,0.7071068,0,0,0.7071068,26.03338
0.8461104,9.050227,-2.473641,0.7071068,0,0,0.7071068,26.06672
0.8454767,9.049788,-2.472368,0.7071068,0,0,0.7071068,26.10005
0.8455926,9.04917,-2.471522,0.7071068,0,0,0.7071068,26.13338
0.8449138,9.049128,-2.470764,0.7071068,0,0,0.7071068,26.16672
0.8448373,9.048555,-2.470077,0.7071068,0,0,0.7071068,26.20005
0.8448306,9.048235,-2.469332,0.7071068,0,0,0.7071068,26.23339
0.8440818,9.047782,-2.468601,0.7071068,0,0,0.7071068,26.26672
0.8433342,9.047856,-2.467671,0.7071068,0,0,0.7071068,26.30005
0.8435275,9.04741,-2.466375,0.7071068,0,0,0.7071068,26.33339
0.8434345,9.046656,-2.465469,0.7071068,0,0,0.7071068,26.36672
0.8434528,9.046368,-2.464128,0.7071068,0,0,0.7071068,26.40005
0.8436179,9.046428,-2.463127,0.7071068,0,0,0.7071068,26.43339
0.8434125,9.046398,-2.461866,0.7071068,0,0,0.7071068,26.46672
0.8433357,9.046509,-2.460837,0.7071068,0,0,0.7071068,26.50005
0.8434044,9.046715,-2.459436,0.7071068,0,0,0.7071068,26.53338
0.8431355,9.046887,-2.458301,0.7071068,0,0,0.7071068,26.56672
0.8424184,9.046718,-2.457342,0.7071068,0,0,0.7071068,26.60005
0.8423342,9.04676,-2.456744,0.7071068,0,0,0.7071068,26.63338
0.8423122,9.046179,-2.456134,0.7071068,0,0,0.7071068,26.66672
0.8420727,9.046012,-2.455445,0.7071068,0,0,0.7071068,26.70005
0.8413284,9.046083,-2.454895,0.7071068,0,0,0.7071068,26.73339
0.8413793,9.045826,-2.453588,0.7071068,0,0,0.7071068,26.76672
0.8410364,9.045554,-2.452259,0.7071068,0,0,0.7071068,26.80005
0.8411435,9.045562,-2.451338,0.7071068,0,0,0.7071068,26.83339
0.8409302,9.045718,-2.450694,0.7071068,0,0,0.7071068,26.86672
0.840317,9.045445,-2.450108,0.7071068,0,0,0.7071068,26.90005
0.8401078,9.045004,-2.448736,0.7071068,0,0,0.7071068,26.93339
0.8394933,9.044855,-2.447469,0.7071068,0,0,0.7071068,26.96672
0.839065,9.044806,-2.446339,0.7071068,0,0,0.7071068,27.00005
0.8384502,9.044107,-2.445483,0.7071068,0,0,0.7071068,27.03339
0.8377408,9.043427,-2.444868,0.7071068,0,0,0.7071068,27.06672
0.8375083,9.042643,-2.444087,0.7071068,0,0,0.7071068,27.10005
0.8374705,9.042419,-2.443616,0.7071068,0,0,0.7071068,27.13339
0.836836,9.041727,-2.443097,0.7071068,0,0,0.7071068,27.16672
0.8367122,9.04117,-2.442575,0.7071068,0,0,0.7071068,27.20005
0.836173,9.04048,-2.441809,0.7071068,0,0,0.7071068,27.23339
0.8361556,9.040178,-2.440884,0.7071068,0,0,0.7071068,27.26672
0.836278,9.03982,-2.440294,0.7071068,0,0,0.7071068,27.30005
0.8358847,9.039989,-2.439539,0.7071068,0,0,0.7071068,27.33339
0.8357878,9.040185,-2.438439,0.7071068,0,0,0.7071068,27.36672
0.8351631,9.040229,-2.4375,0.7071068,0,0,0.7071068,27.40005
0.8349653,9.040212,-2.436102,0.7071068,0,0,0.7071068,27.43339
0.8347915,9.040311,-2.434752,0.7071068,0,0,0.7071068,27.46672
0.8343974,9.039867,-2.433645,0.7071068,0,0,0.7071068,27.50005
0.8344457,9.039824,-2.432912,0.7071068,0,0,0.7071068,27.53339
0.8344336,9.039305,-2.432036,0.7071068,0,0,0.7071068,27.56672
0.8343678,9.039175,-2.430879,0.7071068,0,0,0.7071068,27.60005
0.8338507,9.03865,-2.430406,0.7071068,0,0,0.7071068,27.63339
0.8331414,9.038713,-2.429465,0.7071068,0,0,0.7071068,27.66672
0.832571,9.038637,-2.428121,0.7071068,0,0,0.7071068,27.70005
0.8319023,9.038301,-2.427421,0.7071068,0,0,0.7071068,27.73339
0.8315502,9.038045,-2.426166,0.7071068,0,0,0.7071068,27.76672
0.8314185,9.037433,-2.42557,0.7071068,0,0,0.7071068,27.80005
0.8309934,9.037426,-2.425165,0.7071068,0,0,0.7071068,27.83339
0.8307763,9.037738,-2.423916,0.7071068,0,0,0.7071068,27.86672
0.8308209,9.037206,-2.422742,0.7071068,0,0,0.7071068,27.90005
0.8302798,9.037032,-2.421394,0.7071068,0,0,0.7071068,27.93339
0.8296493,9.036588,-2.420864,0.7071068,0,0,0.7071068,27.96672
0.8292408,9.036922,-2.420439,0.7071068,0,0,0.7071068,28.00006
0.8288565,9.036757,-2.419453,0.7071068,0,0,0.7071068,28.03339
0.828774,9.036199,-2.418372,0.7071068,0,0,0.7071068,28.06672
0.8286388,9.036293,-2.417391,0.7071068,0,0,0.7071068,28.10006
0.8286036,9.036077,-2.41607,0.7071068,0,0,0.7071068,28.13339
0.8278941,9.035816,-2.414958,0.7071068,0,0,0.7071068,28.16672
0.8277025,9.035737,-2.414381,0.7071068,0,0,0.7071068,28.20005
0.8269282,9.035814,-2.413218,0.7071068,0,0,0.7071068,28.23339
0.8268369,9.035546,-2.412111,0.7071068,0,0,0.7071068,28.26672
0.82629,9.035796,-2.410872,0.7071068,0,0,0.7071068,28.30005
0.8259419,9.035364,-2.409474,0.7071068,0,0,0.7071068,28.33339
0.825939,9.035158,-2.408266,0.7071068,0,0,0.7071068,28.36672
0.8252328,9.034596,-2.407063,0.7071068,0,0,0.7071068,28.40005
0.8243979,9.03417,-2.405771,0.7071068,0,0,0.7071068,28.43339
0.8243883,9.033939,-2.404722,0.7071068,0,0,0.7071068,28.46672
0.8238164,9.033429,-2.40363,0.7071068,0,0,0.7071068,28.50006
0.823812,9.033044,-2.402327,0.7071068,0,0,0.7071068,28.53339
0.8238699,9.033185,-2.40189,0.7071068,0,0,0.7071068,28.56672
0.8234487,9.033,-2.400626,0.7071068,0,0,0.7071068,28.60006
0.8233656,9.032608,-2.400182,0.7071068,0,0,0.7071068,28.63339
0.8232632,9.032048,-2.398929,0.7071068,0,0,0.7071068,28.66672
0.8228292,9.031503,-2.398442,0.7071068,0,0,0.7071068,28.70006
0.8228808,9.031085,-2.39713,0.7071068,0,0,0.7071068,28.73339
0.8228679,9.030782,-2.396216,0.7071068,0,0,0.7071068,28.76672
0.8229463,9.030281,-2.394979,0.7071068,0,0,0.7071068,28.80006
0.8224059,9.029769,-2.394475,0.7071068,0,0,0.7071068,28.83339
0.8217804,9.030011,-2.393313,0.7071068,0,0,0.7071068,28.86672
0.8212086,9.029761,-2.392648,0.7071068,0,0,0.7071068,28.90006
0.8206058,9.029356,-2.391474,0.7071068,0,0,0.7071068,28.93339
0.8207577,9.029606,-2.390093,0.7071068,0,0,0.7071068,28.96672
0.8200068,9.029385,-2.388841,0.7071068,0,0,0.7071068,29.00006
0.8198692,9.0293,-2.387913,0.7071068,0,0,0.7071068,29.03339
0.8197902,9.028783,-2.386937,0.7071068,0,0,0.7071068,29.06672
0.8194505,9.028734,-2.385558,0.7071068,0,0,0.7071068,29.10006
0.8194188,9.028513,-2.384328,0.7071068,0,0,0.7071068,29.13339
0.8188621,9.02808,-2.382879,0.7071068,0,0,0.7071068,29.16672
0.8186009,9.028469,-2.382168,0.7071068,0,0,0.7071068,29.20006
0.8183113,9.028454,-2.381406,0.7071068,0,0,0.7071068,29.23339
0.8180245,9.028606,-2.380723,0.7071068,0,0,0.7071068,29.26672
0.8182014,9.028595,-2.380103,0.7071068,0,0,0.7071068,29.30006
0.8179491,9.028315,-2.379093,0.7071068,0,0,0.7071068,29.33339
0.8176649,9.027861,-2.378004,0.7071068,0,0,0.7071068,29.36672
0.8175212,9.028263,-2.3766,0.7071068,0,0,0.7071068,29.40006
0.8174646,9.027822,-2.375663,0.7071068,0,0,0.7071068,29.43339
0.8171358,9.027967,-2.374725,0.7071068,0,0,0.7071068,29.46672
0.8173131,9.02773,-2.374012,0.7071068,0,0,0.7071068,29.50006
0.8175068,9.028143,-2.373137,0.7071068,0,0,0.7071068,29.53339
0.8176854,9.02857,-2.372521,0.7071068,0,0,0.7071068,29.56672
0.8171262,9.029007,-2.371346,0.7071068,0,0,0.7071068,29.60006
0.8172843,9.028877,-2.370581,0.7071068,0,0,0.7071068,29.63339
0.8175357,9.028538,-2.369843,0.7071068,0,0,0.7071068,29.66673
0.817239,9.028835,-2.368672,0.7071068,0,0,0.7071068,29.70006
0.8167253,9.028712,-2.36807,0.7071068,0,0,0.7071068,29.73339
0.8165247,9.028791,-2.36715,0.7071068,0,0,0.7071068,29.76673
0.8163279,9.028881,-2.365933,0.7071068,0,0,0.7071068,29.80006
0.8167856,9.02927,-2.365192,0.7071068,0,0,0.7071068,29.83339
0.8163074,9.029367,-2.364285,0.7071068,0,0,0.7071068,29.86673
0.8165841,9.029361,-2.362944,0.7071068,0,0,0.7071068,29.90006
0.8169085,9.028926,-2.361565,0.7071068,0,0,0.7071068,29.93339
0.8167741,9.02938,-2.360106,0.7071068,0,0,0.7071068,29.96672
0.816541,9.029569,-2.359399,0.7071068,0,0,0.7071068,30.00006
0.8168253,9.029697,-2.358662,0.7071068,0,0,0.7071068,30.03339
0.8165371,9.03016,-2.35792,0.7071068,0,0,0.7071068,30.06672
0.8167728,9.030184,-2.356793,0.7071068,0,0,0.7071068,30.10006
0.8162413,9.030027,-2.355982,0.7071068,0,0,0.7071068,30.13339
0.8162152,9.029913,-2.35495,0.7071068,0,0,0.7071068,30.16673
0.8159937,9.02998,-2.354186,0.7071068,0,0,0.7071068,30.20006
0.8163482,9.030187,-2.353136,0.7071068,0,0,0.7071068,30.23339
0.8160176,9.030313,-2.352266,0.7071068,0,0,0.7071068,30.26673
0.8159165,9.030472,-2.351643,0.7071068,0,0,0.7071068,30.30006
0.8161597,9.030257,-2.350955,0.7071068,0,0,0.7071068,30.33339
0.816478,9.029999,-2.350355,0.7071068,0,0,0.7071068,30.36673
0.81636,9.030555,-2.349861,0.7071068,0,0,0.7071068,30.40006
0.8166196,9.030739,-2.349186,0.7071068,0,0,0.7071068,30.43339
0.8169011,9.030923,-2.347746,0.7071068,0,0,0.7071068,30.46673
0.8164702,9.031577,-2.346557,0.7071068,0,0,0.7071068,30.50006
0.8167985,9.031903,-2.34572,0.7071068,0,0,0.7071068,30.53339
0.8168626,9.031821,-2.344941,0.7071068,0,0,0.7071068,30.56673
0.81667,9.03193,-2.344218,0.7071068,0,0,0.7071068,30.60006
0.8163911,9.032028,-2.343139,0.7071068,0,0,0.7071068,30.63339
0.8159508,9.031876,-2.342414,0.7071068,0,0,0.7071068,30.66673
0.8158152,9.031666,-2.34155,0.7071068,0,0,0.7071068,30.70006
0.8155094,9.03202,-2.340373,0.7071068,0,0,0.7071068,30.73339
0.815458,9.032137,-2.339072,0.7071068,0,0,0.7071068,30.76673
0.8147169,9.032084,-2.338094,0.7071068,0,0,0.7071068,30.80006
0.8147989,9.03248,-2.337129,0.7071068,0,0,0.7071068,30.83339
0.8141291,9.032533,-2.336284,0.7071068,0,0,0.7071068,30.86673
0.8134935,9.032589,-2.335059,0.7071068,0,0,0.7071068,30.90006
0.8134497,9.032624,-2.334599,0.7071068,0,0,0.7071068,30.93339
0.8135023,9.033365,-2.333289,0.7071068,0,0,0.7071068,30.96673
0.8133038,9.033487,-2.332304,0.7071068,0,0,0.7071068,31.00006
0.8130191,9.034301,-2.331155,0.7071068,0,0,0.7071068,31.03339
0.8125983,9.034467,-2.330643,0.7071068,0,0,0.7071068,31.06673
0.8120924,9.034319,-2.329533,0.7071068,0,0,0.7071068,31.10006
0.8114449,9.034135,-2.328375,0.7071068,0,0,0.7071068,31.13339
0.8110761,9.034338,-2.32721,0.7071068,0,0,0.7071068,31.16673
0.811076,9.034891,-2.326505,0.7071068,0,0,0.7071068,31.20006
0.8108541,9.035287,-2.325261,0.7071068,0,0,0.7071068,31.23339
0.8100948,9.035167,-2.324859,0.7071068,0,0,0.7071068,31.26673
0.8097559,9.035422,-2.324166,0.7071068,0,0,0.7071068,31.30006
0.8095971,9.03607,-2.323338,0.7071068,0,0,0.7071068,31.3334
0.809143,9.036174,-2.322223,0.7071068,0,0,0.7071068,31.36673
0.8091681,9.036365,-2.321653,0.7071068,0,0,0.7071068,31.40006
0.8090068,9.03631,-2.320639,0.7071068,0,0,0.7071068,31.4334
0.8085647,9.036941,-2.31929,0.7071068,0,0,0.7071068,31.46673
0.8081251,9.036917,-2.318656,0.7071068,0,0,0.7071068,31.50006
0.8074647,9.037629,-2.317486,0.7071068,0,0,0.7071068,31.5334
0.8067164,9.037561,-2.316156,0.7071068,0,0,0.7071068,31.56673
0.8062819,9.037374,-2.315336,0.7071068,0,0,0.7071068,31.60006
0.8062075,9.037937,-2.314368,0.7071068,0,0,0.7071068,31.63339
0.8064209,9.038677,-2.313762,0.7071068,0,0,0.7071068,31.66673
0.8062024,9.039131,-2.312518,0.7071068,0,0,0.7071068,31.70006
0.8060915,9.039469,-2.311232,0.7071068,0,0,0.7071068,31.73339
0.8061454,9.03936,-2.310199,0.7071068,0,0,0.7071068,31.76673
0.806289,9.039816,-2.308835,0.7071068,0,0,0.7071068,31.80006
0.8058358,9.040333,-2.308167,0.7071068,0,0,0.7071068,31.8334
0.8058262,9.040199,-2.307638,0.7071068,0,0,0.7071068,31.86673
0.8052195,9.040179,-2.306698,0.7071068,0,0,0.7071068,31.90006
0.8052924,9.040336,-2.305347,0.7071068,0,0,0.7071068,31.9334
0.8054997,9.040115,-2.303904,0.7071068,0,0,0.7071068,31.96673
0.8053645,9.040112,-2.302858,0.7071068,0,0,0.7071068,32.00006
0.8047831,9.040545,-2.301939,0.7071068,0,0,0.7071068,32.0334
0.8042339,9.040742,-2.300592,0.7071068,0,0,0.7071068,32.06673
0.8046128,9.040973,-2.299788,0.7071068,0,0,0.7071068,32.10006
0.8045905,9.040848,-2.298497,0.7071068,0,0,0.7071068,32.1334
0.8048949,9.040852,-2.297258,0.7071068,0,0,0.7071068,32.16673
0.8048389,9.040691,-2.296058,0.7071068,0,0,0.7071068,32.20006
0.8052036,9.040354,-2.295478,0.7071068,0,0,0.7071068,32.23339
0.8054243,9.04004,-2.294214,0.7071068,0,0,0.7071068,32.26673
0.805187,9.039811,-2.293576,0.7071068,0,0,0.7071068,32.30006
0.8056407,9.040099,-2.292981,0.7071068,0,0,0.7071068,32.3334
0.8057116,9.04045,-2.291534,0.7071068,0,0,0.7071068,32.36673
0.8052605,9.040696,-2.29007,0.7071068,0,0,0.7071068,32.40006
0.805526,9.040559,-2.288862,0.7071068,0,0,0.7071068,32.4334
0.8055369,9.040561,-2.287925,0.7071068,0,0,0.7071068,32.46673
0.805298,9.041142,-2.287033,0.7071068,0,0,0.7071068,32.50006
0.8051572,9.04091,-2.286523,0.7071068,0,0,0.7071068,32.5334
0.8056211,9.040678,-2.285405,0.7071068,0,0,0.7071068,32.56673
0.8056682,9.040963,-2.283921,0.7071068,0,0,0.7071068,32.60006
0.805223,9.041503,-2.28337,0.7071068,0,0,0.7071068,32.6334
0.8054125,9.041727,-2.281898,0.7071068,0,0,0.7071068,32.66673
0.8055667,9.042041,-2.28096,0.7071068,0,0,0.7071068,32.70007
0.8059761,9.042232,-2.279966,0.7071068,0,0,0.7071068,32.7334
0.8056302,9.042319,-2.27881,0.7071068,0,0,0.7071068,32.76673
0.8058589,9.042306,-2.278041,0.7071068,0,0,0.7071068,32.80006
0.8062773,9.042667,-2.277362,0.7071068,0,0,0.7071068,32.8334
0.8066896,9.042336,-2.276071,0.7071068,0,0,0.7071068,32.86673
0.8064057,9.042491,-2.275467,0.7071068,0,0,0.7071068,32.90006
0.8062846,9.042452,-2.274057,0.7071068,0,0,0.7071068,32.9334
0.8059958,9.042117,-2.272704,0.7071068,0,0,0.7071068,32.96673
0.8064983,9.041754,-2.272125,0.7071068,0,0,0.7071068,33.00006
0.8066643,9.042175,-2.271162,0.7071068,0,0,0.7071068,33.0334
0.8064759,9.042026,-2.27028,0.7071068,0,0,0.7071068,33.06673
0.8068975,9.041753,-2.269496,0.7071068,0,0,0.7071068,33.10006
0.8074481,9.041881,-2.268725,0.7071068,0,0,0.7071068,33.1334
0.8072427,9.042325,-2.268055,0.7071068,0,0,0.7071068,33.16673
0.8077455,9.042734,-2.267246,0.7071068,0,0,0.7071068,33.20007
0.8083346,9.042674,-2.266346,0.7071068,0,0,0.7071068,33.2334
0.8086702,9.042853,-2.265148,0.7071068,0,0,0.7071068,33.26673
0.808629,9.042596,-2.264265,0.7071068,0,0,0.7071068,33.30006
0.809302,9.042623,-2.26353,0.7071068,0,0,0.7071068,33.3334
0.8096521,9.042589,-2.262488,0.7071068,0,0,0.7071068,33.36673
0.8097025,9.042319,-2.262009,0.7071068,0,0,0.7071068,33.40007
0.8103563,9.04196,-2.261098,0.7071068,0,0,0.7071068,33.4334
0.8108534,9.042211,-2.259903,0.7071068,0,0,0.7071068,33.46673
0.8112485,9.041895,-2.25923,0.7071068,0,0,0.7071068,33.50006
0.8113723,9.042199,-2.258161,0.7071068,0,0,0.7071068,33.5334
0.8119025,9.042565,-2.257622,0.7071068,0,0,0.7071068,33.56673
0.8126342,9.042242,-2.256757,0.7071068,0,0,0.7071068,33.60007
0.8129616,9.041946,-2.256017,0.7071068,0,0,0.7071068,33.6334
0.8129709,9.042027,-2.254663,0.7071068,0,0,0.7071068,33.66673
0.8135788,9.04161,-2.254187,0.7071068,0,0,0.7071068,33.70007
0.8139215,9.041552,-2.252939,0.7071068,0,0,0.7071068,33.7334
0.8139837,9.041617,-2.252346,0.7071068,0,0,0.7071068,33.76673
0.814687,9.041199,-2.25104,0.7071068,0,0,0.7071068,33.80006
0.814954,9.041323,-2.24971,0.7071068,0,0,0.7071068,33.8334
0.8153356,9.041512,-2.248401,0.7071068,0,0,0.7071068,33.86673
0.8159971,9.041744,-2.247796,0.7071068,0,0,0.7071068,33.90007
0.8165085,9.041331,-2.247138,0.7071068,0,0,0.7071068,33.9334
0.8170812,9.04178,-2.246327,0.7071068,0,0,0.7071068,33.96673
0.8176589,9.041607,-2.245731,0.7071068,0,0,0.7071068,34.00006
0.8179917,9.041441,-2.244546,0.7071068,0,0,0.7071068,34.0334
0.8185171,9.041892,-2.243532,0.7071068,0,0,0.7071068,34.06673
0.8184941,9.041697,-2.242203,0.7071068,0,0,0.7071068,34.10007
0.8190338,9.041943,-2.24159,0.7071068,0,0,0.7071068,34.1334
0.8193424,9.041765,-2.241006,0.7071068,0,0,0.7071068,34.16673
0.8197783,9.042078,-2.240156,0.7071068,0,0,0.7071068,34.20007
0.820667,9.041652,-2.23886,0.7071068,0,0,0.7071068,34.2334
0.8215026,9.041304,-2.237827,0.7071068,0,0,0.7071068,34.26674
0.8222579,9.041236,-2.236748,0.7071068,0,0,0.7071068,34.30007
0.8229798,9.040825,-2.235418,0.7071068,0,0,0.7071068,34.3334
0.8235741,9.040457,-2.234365,0.7071068,0,0,0.7071068,34.36673
0.8236395,9.040299,-2.233041,0.7071068,0,0,0.7071068,34.40007
0.8241376,9.040122,-2.232296,0.7071068,0,0,0.7071068,34.4334
0.8246064,9.040377,-2.231689,0.7071068,0,0,0.7071068,34.46674
0.8248144,9.040738,-2.230843,0.7071068,0,0,0.7071068,34.50007
0.8255715,9.040401,-2.229778,0.7071068,0,0,0.7071068,34.5334
0.826424,9.040104,-2.229218,0.7071068,0,0,0.7071068,34.56673
0.8273512,9.040491,-2.228152,0.7071068,0,0,0.7071068,34.60007
0.8274776,9.040382,-2.227247,0.7071068,0,0,0.7071068,34.6334
0.8285491,9.040448,-2.226202,0.7071068,0,0,0.7071068,34.66673
0.8289576,9.040435,-2.225086,0.7071068,0,0,0.7071068,34.70007
0.8291339,9.040178,-2.224742,0.7071068,0,0,0.7071068,34.7334
0.8298305,9.040203,-2.223783,0.7071068,0,0,0.7071068,34.76674
0.8305812,9.040644,-2.222851,0.7071068,0,0,0.7071068,34.80007
0.8307461,9.040651,-2.221641,0.7071068,0,0,0.7071068,34.8334
0.8315089,9.040489,-2.220981,0.7071068,0,0,0.7071068,34.86673
0.831598,9.040808,-2.219762,0.7071068,0,0,0.7071068,34.90007
0.8319085,9.040563,-2.21915,0.7071068,0,0,0.7071068,34.9334
0.8320574,9.040277,-2.217878,0.7071068,0,0,0.7071068,34.96674
0.8326042,9.040379,-2.217178,0.7071068,0,0,0.7071068,35.00007
0.8335811,9.040727,-2.215925,0.7071068,0,0,0.7071068,35.0334
0.8335662,9.0404,-2.214796,0.7071068,0,0,0.7071068,35.06673
0.8338994,9.040481,-2.213458,0.7071068,0,0,0.7071068,35.10007
0.834762,9.040286,-2.212281,0.7071068,0,0,0.7071068,35.1334
0.8353493,9.040274,-2.211351,0.7071068,0,0,0.7071068,35.16674
0.8358011,9.040229,-2.210229,0.7071068,0,0,0.7071068,35.20007
0.8357363,9.040093,-2.20949,0.7071068,0,0,0.7071068,35.2334
0.8364278,9.040595,-2.208267,0.7071068,0,0,0.7071068,35.26674
0.8367296,9.040691,-2.20746,0.7071068,0,0,0.7071068,35.30007
0.8367589,9.040577,-2.20607,0.7071068,0,0,0.7071068,35.3334
0.8371152,9.040433,-2.205407,0.7071068,0,0,0.7071068,35.36674
0.8373246,9.040524,-2.204176,0.7071068,0,0,0.7071068,35.40007
0.8373935,9.040557,-2.202939,0.7071068,0,0,0.7071068,35.4334
0.8380282,9.040377,-2.202186,0.7071068,0,0,0.7071068,35.46674
0.8385212,9.040524,-2.201304,0.7071068,0,0,0.7071068,35.50007
0.838827,9.040536,-2.200579,0.7071068,0,0,0.7071068,35.5334
0.8394244,9.04084,-2.199111,0.7071068,0,0,0.7071068,35.56673
0.8396644,9.041002,-2.198073,0.7071068,0,0,0.7071068,35.60007
0.8399711,9.040673,-2.196998,0.7071068,0,0,0.7071068,35.6334
0.8399951,9.04057,-2.195922,0.7071068,0,0,0.7071068,35.66674
0.8396494,9.040578,-2.195438,0.7071068,0,0,0.7071068,35.70007
0.8402421,9.041113,-2.19478,0.7071068,0,0,0.7071068,35.7334
0.8407949,9.041712,-2.193461,0.7071068,0,0,0.7071068,35.76674
0.8411801,9.041772,-2.192634,0.7071068,0,0,0.7071068,35.80007
0.8413977,9.041582,-2.191179,0.7071068,0,0,0.7071068,35.8334
0.8411948,9.04176,-2.189836,0.7071068,0,0,0.7071068,35.86674
0.8415586,9.041909,-2.188676,0.7071068,0,0,0.7071068,35.90007
0.8410969,9.042186,-2.187618,0.7071068,0,0,0.7071068,35.9334
0.8411954,9.042526,-2.186851,0.7071068,0,0,0.7071068,35.96674
0.8413036,9.042274,-2.185526,0.7071068,0,0,0.7071068,36.00007
0.8410422,9.042886,-2.184964,0.7071068,0,0,0.7071068,36.03341
0.8407246,9.043419,-2.184183,0.7071068,0,0,0.7071068,36.06674
0.8402286,9.044051,-2.182996,0.7071068,0,0,0.7071068,36.10007
0.8400857,9.044359,-2.181886,0.7071068,0,0,0.7071068,36.1334
0.8404186,9.044854,-2.180877,0.7071068,0,0,0.7071068,36.16674
0.8398277,9.04511,-2.179765,0.7071068,0,0,0.7071068,36.20007
0.8401604,9.044961,-2.179159,0.7071068,0,0,0.7071068,36.2334
0.8397951,9.045533,-2.178015,0.7071068,0,0,0.7071068,36.26674
0.8394964,9.045318,-2.17723,0.7071068,0,0,0.7071068,36.30007
0.8388568,9.045975,-2.176452,0.7071068,0,0,0.7071068,36.3334
0.8390789,9.04619,-2.175787,0.7071068,0,0,0.7071068,36.36674
0.8384246,9.046231,-2.175065,0.7071068,0,0,0.7071068,36.40007
0.8380166,9.04663,-2.174553,0.7071068,0,0,0.7071068,36.4334
0.8379498,9.046863,-2.173387,0.7071068,0,0,0.7071068,36.46674
0.8378022,9.047542,-2.172678,0.7071068,0,0,0.7071068,36.50007
0.8374584,9.047308,-2.171502,0.7071068,0,0,0.7071068,36.53341
0.8368946,9.047737,-2.170379,0.7071068,0,0,0.7071068,36.56674
0.8368806,9.047785,-2.169169,0.7071068,0,0,0.7071068,36.60007
0.8362088,9.047531,-2.167898,0.7071068,0,0,0.7071068,36.6334
0.835861,9.047507,-2.166939,0.7071068,0,0,0.7071068,36.66674
0.8353558,9.04774,-2.166214,0.7071068,0,0,0.7071068,36.70007
0.83453,9.048345,-2.165286,0.7071068,0,0,0.7071068,36.73341
